Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      34/34          handle_client_key_event [61]
[66]     0.0    0.00    0.00      34         handle_key_move [66]
                0.00    0.00      34/34          get_move_flags [65]
                0.00    0.00      34/34          key_move [67]
-----------------------------------------------
                0.00    0.00      34/34          handle_key_move [66]
[67]     0.0    0.00    0.00      34         key_move [67]
                0.00    0.00      34/34          get_antecedent [64]
                0.00    0.00      34/34          commit_key_move [63]
-----------------------------------------------
                0.00    0.00      34/34          commit_key_move [63]
[68]     0.0    0.00    0.00      34         point [68]
                0.00    0.00      34/39          jbwm_warp [62]
-----------------------------------------------
                                 137             get_client_list_r [69]
                0.00    0.00      30/30          get_mixed_client_list [70]
[69]     0.0    0.00    0.00      30+137     get_client_list_r [69]
                                 137             get_client_list_r [69]
-----------------------------------------------
                0.00    0.00      30/30          jbwm_ewmh_update_client_list [73]
[70]     0.0    0.00    0.00      30         get_mixed_client_list [70]
                0.00    0.00      30/30          get_client_list_r [69]
                0.00    0.00      30/60          set_root_property [57]
-----------------------------------------------
                0.00    0.00      30/30          jbwm_ewmh_update_client_list [73]
[71]     0.0    0.00    0.00      30         get_ordered_client_list [71]
                0.00    0.00      30/30          get_window_list [72]
                0.00    0.00      30/60          set_root_property [57]
-----------------------------------------------
                0.00    0.00      30/30          get_ordered_client_list [71]
[72]     0.0    0.00    0.00      30         get_window_list [72]
                0.00    0.00      30/30          query_tree [74]
-----------------------------------------------
                0.00    0.00      30/30          jbwm_events_loop [4]
[73]     0.0    0.00    0.00      30         jbwm_ewmh_update_client_list [73]
                0.00    0.00      30/30          get_mixed_client_list [70]
                0.00    0.00      30/30          get_ordered_client_list [71]
-----------------------------------------------
                0.00    0.00      30/30          get_window_list [72]
[74]     0.0    0.00    0.00      30         query_tree [74]
-----------------------------------------------
                0.00    0.00       8/29          jbwm_new_client [96]
                0.00    0.00      21/29          check_visibility [78]
[75]     0.0    0.00    0.00      29         jbwm_restore_client [75]
                0.00    0.00      29/92          set_showing [44]
-----------------------------------------------
                0.00    0.00      22/22          jbwm_move_resize [38]
[76]     0.0    0.00    0.00      22         jbwm_set_shape [76]
-----------------------------------------------
                0.00    0.00       8/17          do_grabs [89]
                0.00    0.00       9/17          configure_title_bar [83]
[77]     0.0    0.00    0.00      17         jbwm_grab_button [77]
-----------------------------------------------
                                  83             check_visibility [78]
                0.00    0.00      15/15          jbwm_set_vdesk [80]
[78]     0.0    0.00    0.00      15+83      check_visibility [78]
                0.00    0.00      62/63          jbwm_hide_client [56]
                0.00    0.00      21/29          jbwm_restore_client [75]
                                  83             check_visibility [78]
-----------------------------------------------
                0.00    0.00      15/15          jbwm_handle_key_event [55]
[79]     0.0    0.00    0.00      15         cond_set_vdesk [79]
                0.00    0.00      15/1176        jbwm_get_head_client [10]
                0.00    0.00      15/15          jbwm_set_vdesk [80]
-----------------------------------------------
                0.00    0.00      15/15          cond_set_vdesk [79]
[80]     0.0    0.00    0.00      15         jbwm_set_vdesk [80]
                0.00    0.00      15/15          check_visibility [78]
                0.00    0.00      15/359         jbwm_set_property [22]
-----------------------------------------------
                0.00    0.00      11/11          setup_clients [153]
[81]     0.0    0.00    0.00      11         check_redirect [81]
-----------------------------------------------
                0.00    0.00       9/9           new_title_bar [87]
[82]     0.0    0.00    0.00       9         add_buttons [82]
                0.00    0.00      36/45          get_win [60]
-----------------------------------------------
                0.00    0.00       9/9           new_title_bar [87]
[83]     0.0    0.00    0.00       9         configure_title_bar [83]
                0.00    0.00       9/17          jbwm_grab_button [77]
-----------------------------------------------
                0.00    0.00       9/9           grab_pointer [85]
[84]     0.0    0.00    0.00       9         get_font_cursor [84]
-----------------------------------------------
                0.00    0.00       9/9           jbwm_drag [2]
[85]     0.0    0.00    0.00       9         grab_pointer [85]
                0.00    0.00       9/9           get_font_cursor [84]
-----------------------------------------------
                0.00    0.00       1/9           jbwm_grab_root_keys [134]
                0.00    0.00       8/9           do_grabs [89]
[86]     0.0    0.00    0.00       9         jbwm_get_grab_mask [86]
-----------------------------------------------
                0.00    0.00       9/9           jbwm_update_title_bar [27]
[87]     0.0    0.00    0.00       9         new_title_bar [87]
                0.00    0.00       9/45          get_win [60]
                0.00    0.00       9/9           add_buttons [82]
                0.00    0.00       9/9           configure_title_bar [83]
-----------------------------------------------
                0.00    0.00       9/9           drag_event_loop [1]
[88]     0.0    0.00    0.00       9         query_pointer [88]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_client [96]
[89]     0.0    0.00    0.00       8         do_grabs [89]
                0.00    0.00       8/8           jbwm_ewmh_set_allowed_actions [95]
                0.00    0.00       8/9           jbwm_get_grab_mask [86]
                0.00    0.00       8/17          jbwm_grab_button [77]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_client [96]
[90]     0.0    0.00    0.00       8         get_JBWMClient [90]
                0.00    0.00       8/1176        jbwm_get_head_client [10]
-----------------------------------------------
                0.00    0.00       8/8           reparent [101]
[91]     0.0    0.00    0.00       8         get_parent [91]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_client [96]
[92]     0.0    0.00    0.00       8         get_vdesk [92]
                0.00    0.00       8/8           wm_desktop [103]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_set_client_geometry [99]
[93]     0.0    0.00    0.00       8         get_window_attributes [93]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_shaped_client [97]
[94]     0.0    0.00    0.00       8         is_shaped [94]
-----------------------------------------------
                0.00    0.00       8/8           do_grabs [89]
[95]     0.0    0.00    0.00       8         jbwm_ewmh_set_allowed_actions [95]
                0.00    0.00       8/359         jbwm_set_property [22]
-----------------------------------------------
                0.00    0.00       3/8           setup_clients [153]
                0.00    0.00       5/8           jbwm_handle_MapRequest [110]
[96]     0.0    0.00    0.00       8         jbwm_new_client [96]
                0.00    0.00       8/8           get_JBWMClient [90]
                0.00    0.00       8/8           jbwm_prepend_client [98]
                0.00    0.00       8/8           do_grabs [89]
                0.00    0.00       8/186         jbwm_handle_mwm_hints [35]
                0.00    0.00       8/8           jbwm_set_client_geometry [99]
                0.00    0.00       8/8           get_vdesk [92]
                0.00    0.00       8/29          jbwm_restore_client [75]
                0.00    0.00       8/8           reparent [101]
                0.00    0.00       8/76          jbwm_select_client [46]
                0.00    0.00       1/63          jbwm_hide_client [56]
-----------------------------------------------
                0.00    0.00       8/8           reparent [101]
[97]     0.0    0.00    0.00       8         jbwm_new_shaped_client [97]
                0.00    0.00       8/8           is_shaped [94]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_client [96]
[98]     0.0    0.00    0.00       8         jbwm_prepend_client [98]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_client [96]
[99]     0.0    0.00    0.00       8         jbwm_set_client_geometry [99]
                0.00    0.00       8/8           get_window_attributes [93]
                0.00    0.00       5/5           init_geometry_for_screen [109]
-----------------------------------------------
                0.00    0.00       8/8           reparent [101]
[100]    0.0    0.00    0.00       8         jbwm_set_frame_extents [100]
                0.00    0.00       8/75          set_ewmh_property [52]
-----------------------------------------------
                0.00    0.00       8/8           jbwm_new_client [96]
[101]    0.0    0.00    0.00       8         reparent [101]
                0.00    0.00       8/8           jbwm_new_shaped_client [97]
                0.00    0.00       8/8           get_parent [91]
                0.00    0.00       8/8           reparent_window [102]
                0.00    0.00       8/8           jbwm_set_frame_extents [100]
-----------------------------------------------
                0.00    0.00       8/8           reparent [101]
[102]    0.0    0.00    0.00       8         reparent_window [102]
-----------------------------------------------
                0.00    0.00       8/8           get_vdesk [92]
[103]    0.0    0.00    0.00       8         wm_desktop [103]
                0.00    0.00       8/531         jbwm_get_property [18]
                0.00    0.00       8/359         jbwm_set_property [22]
-----------------------------------------------
                0.00    0.00       7/7           allocate_colors [127]
[104]    0.0    0.00    0.00       7         jbwm_get_pixel [104]
-----------------------------------------------
                0.00    0.00       7/7           jbwm_events_loop [4]
[105]    0.0    0.00    0.00       7         jbwm_handle_ConfigureRequest [105]
-----------------------------------------------
                0.00    0.00       5/5           init_geometry_for_screen [109]
[106]    0.0    0.00    0.00       5         check_dimensions [106]
-----------------------------------------------
                0.00    0.00       5/5           jbwm_handle_MapRequest [110]
[107]    0.0    0.00    0.00       5         get_screen [107]
-----------------------------------------------
                0.00    0.00       5/5           init_geometry_for_screen [109]
[108]    0.0    0.00    0.00       5         handle_wm_normal_hints [108]
-----------------------------------------------
                0.00    0.00       5/5           jbwm_set_client_geometry [99]
[109]    0.0    0.00    0.00       5         init_geometry_for_screen [109]
                0.00    0.00       5/5           check_dimensions [106]
                0.00    0.00       5/5           handle_wm_normal_hints [108]
                0.00    0.00       2/2           center [118]
-----------------------------------------------
                0.00    0.00       5/5           jbwm_events_loop [4]
[110]    0.0    0.00    0.00       5         jbwm_handle_MapRequest [110]
                0.00    0.00       5/5           get_screen [107]
                0.00    0.00       5/8           jbwm_new_client [96]
-----------------------------------------------
                0.00    0.00       1/5           set_desktop_geometry [143]
                0.00    0.00       1/5           set_desktop_viewport [144]
                0.00    0.00       1/5           set_number_of_desktops [150]
                0.00    0.00       1/5           set_current_desktop [142]
                0.00    0.00       1/5           set_virtual_roots [152]
[111]    0.0    0.00    0.00       5         set_property [111]
                0.00    0.00       5/359         jbwm_set_property [22]
-----------------------------------------------
                0.00    0.00       4/4           center [118]
[112]    0.0    0.00    0.00       4         get_center [112]
-----------------------------------------------
                0.00    0.00       3/3           jbwm_handle_key_event [55]
[113]    0.0    0.00    0.00       3         jbwm_exec [113]
-----------------------------------------------
                0.00    0.00       3/3           handle_client_key_event [61]
[114]    0.0    0.00    0.00       3         jbwm_set_vert [114]
                0.00    0.00       3/3           set_vert [115]
                0.00    0.00       3/180         jbwm_move_resize [38]
-----------------------------------------------
                0.00    0.00       3/3           jbwm_set_vert [114]
[115]    0.0    0.00    0.00       3         set_vert [115]
                0.00    0.00       3/146         jbwm_ewmh_add_state [40]
-----------------------------------------------
                0.00    0.00       2/2           get_antecedent [64]
[116]    0.0    0.00    0.00       2         can_resize [116]
-----------------------------------------------
                0.00    0.00       2/2           jbwm_toggle_shade [123]
[117]    0.0    0.00    0.00       2         can_shade [117]
-----------------------------------------------
                0.00    0.00       2/2           init_geometry_for_screen [109]
[118]    0.0    0.00    0.00       2         center [118]
                0.00    0.00       4/4           get_center [112]
-----------------------------------------------
                                  47             grab_r [119]
                0.00    0.00       2/2           jbwm_grab_root_keys [134]
[119]    0.0    0.00    0.00       2+47      grab_r [119]
                                  47             grab_r [119]
-----------------------------------------------
                0.00    0.00       2/2           get_antecedent [64]
[120]    0.0    0.00    0.00       2         has_sufficient_size [120]
-----------------------------------------------
                0.00    0.00       2/2           jbwm_events_loop [4]
[121]    0.0    0.00    0.00       2         jbwm_client_free [121]
                0.00    0.00       2/2           jbwm_relink_client_list [122]
-----------------------------------------------
                0.00    0.00       2/2           jbwm_client_free [121]
[122]    0.0    0.00    0.00       2         jbwm_relink_client_list [122]
-----------------------------------------------
                0.00    0.00       2/2           handle_client_key_event [61]
[123]    0.0    0.00    0.00       2         jbwm_toggle_shade [123]
                0.00    0.00       2/2           can_shade [117]
                0.00    0.00       2/180         jbwm_move_resize [38]
                0.00    0.00       2/94          jbwm_set_wm_state [43]
                0.00    0.00       1/1           set_not_shaded [149]
                0.00    0.00       1/1           set_shaded [151]
                0.00    0.00       1/83          jbwm_ewmh_remove_state [45]
                0.00    0.00       1/146         jbwm_ewmh_add_state [40]
-----------------------------------------------
                0.00    0.00       2/2           handle_client_key_event [61]
[124]    0.0    0.00    0.00       2         jbwm_toggle_sticky [124]
                0.00    0.00       2/76          jbwm_select_client [46]
                0.00    0.00       2/254         jbwm_update_title_bar [27]
                0.00    0.00       1/83          jbwm_ewmh_remove_state [45]
                0.00    0.00       1/146         jbwm_ewmh_add_state [40]
-----------------------------------------------
                0.00    0.00       1/2           init_supporting [130]
                0.00    0.00       1/2           jbwm_ewmh_init_screen [131]
[125]    0.0    0.00    0.00       2         set_name [125]
                0.00    0.00       2/75          set_ewmh_property [52]
-----------------------------------------------
                0.00    0.00       2/2           init_supporting [130]
[126]    0.0    0.00    0.00       2         set_supporting [126]
                0.00    0.00       2/75          set_ewmh_property [52]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[127]    0.0    0.00    0.00       1         allocate_colors [127]
                0.00    0.00       7/7           jbwm_get_pixel [104]
-----------------------------------------------
                0.00    0.00       1/1           setup_clients [153]
[128]    0.0    0.00    0.00       1         get_windows [128]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_ewmh_init_screen [131]
[129]    0.0    0.00    0.00       1         init_desktops [129]
                0.00    0.00       1/1           set_desktop_geometry [143]
                0.00    0.00       1/1           set_desktop_viewport [144]
                0.00    0.00       1/1           set_number_of_desktops [150]
                0.00    0.00       1/1           set_virtual_roots [152]
                0.00    0.00       1/1           set_current_desktop [142]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_ewmh_init_screen [131]
[130]    0.0    0.00    0.00       1         init_supporting [130]
                0.00    0.00       2/2           set_supporting [126]
                0.00    0.00       1/75          set_ewmh_property [52]
                0.00    0.00       1/2           set_name [125]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[131]    0.0    0.00    0.00       1         jbwm_ewmh_init_screen [131]
                0.00    0.00       1/1           set_ewmh_supported [146]
                0.00    0.00       1/2           set_name [125]
                0.00    0.00       1/1           set_ewmh_client_list [145]
                0.00    0.00       1/1           init_desktops [129]
                0.00    0.00       1/1           init_supporting [130]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[132]    0.0    0.00    0.00       1         jbwm_get_font [132]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[133]    0.0    0.00    0.00       1         jbwm_get_font_height [133]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[134]    0.0    0.00    0.00       1         jbwm_grab_root_keys [134]
                0.00    0.00       2/2           grab_r [119]
                0.00    0.00       1/9           jbwm_get_grab_mask [86]
                0.00    0.00       1/65          jbwm_get_mod_mask [54]
-----------------------------------------------
                                   1             jbwm_init_screens [135]
                0.00    0.00       1/1           main [5]
[135]    0.0    0.00    0.00       1+1       jbwm_init_screens [135]
                0.00    0.00       1/531         jbwm_get_property [18]
                0.00    0.00       1/1           jbwm_get_font [132]
                0.00    0.00       1/1           jbwm_get_font_height [133]
                0.00    0.00       1/1           allocate_colors [127]
                0.00    0.00       1/1           setup_gc [155]
                0.00    0.00       1/1           setup_event_listeners [154]
                0.00    0.00       1/1           jbwm_grab_root_keys [134]
                0.00    0.00       1/1           setup_clients [153]
                0.00    0.00       1/1           jbwm_ewmh_init_screen [131]
                                   1             jbwm_init_screens [135]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[136]    0.0    0.00    0.00       1         jbwm_open_display [136]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[137]    0.0    0.00    0.00       1         jbwm_open_font [137]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[138]    0.0    0.00    0.00       1         jbwm_parse_command_line [138]
-----------------------------------------------
                0.00    0.00       1/1           handle_client_key_event [61]
[139]    0.0    0.00    0.00       1         jbwm_set_fullscreen [139]
                0.00    0.00       1/1           set_fullscreen [147]
                0.00    0.00       1/180         jbwm_move_resize [38]
-----------------------------------------------
                0.00    0.00       1/1           handle_client_key_event [61]
[140]    0.0    0.00    0.00       1         jbwm_set_not_fullscreen [140]
                0.00    0.00       1/180         jbwm_move_resize [38]
                0.00    0.00       1/1           set_not_fullscreen [148]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_update_title_bar [27]
[141]    0.0    0.00    0.00       1         remove_title_bar [141]
-----------------------------------------------
                0.00    0.00       1/1           init_desktops [129]
[142]    0.0    0.00    0.00       1         set_current_desktop [142]
                0.00    0.00       1/5           set_property [111]
-----------------------------------------------
                0.00    0.00       1/1           init_desktops [129]
[143]    0.0    0.00    0.00       1         set_desktop_geometry [143]
                0.00    0.00       1/5           set_property [111]
-----------------------------------------------
                0.00    0.00       1/1           init_desktops [129]
[144]    0.0    0.00    0.00       1         set_desktop_viewport [144]
                0.00    0.00       1/5           set_property [111]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_ewmh_init_screen [131]
[145]    0.0    0.00    0.00       1         set_ewmh_client_list [145]
                0.00    0.00       1/75          set_ewmh_property [52]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_ewmh_init_screen [131]
[146]    0.0    0.00    0.00       1         set_ewmh_supported [146]
                0.00    0.00       1/75          set_ewmh_property [52]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_set_fullscreen [139]
[147]    0.0    0.00    0.00       1         set_fullscreen [147]
                0.00    0.00       1/146         jbwm_ewmh_add_state [40]
                0.00    0.00       1/254         jbwm_update_title_bar [27]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_set_not_fullscreen [140]
[148]    0.0    0.00    0.00       1         set_not_fullscreen [148]
                0.00    0.00       1/83          jbwm_ewmh_remove_state [45]
                0.00    0.00       1/254         jbwm_update_title_bar [27]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_toggle_shade [123]
[149]    0.0    0.00    0.00       1         set_not_shaded [149]
-----------------------------------------------
                0.00    0.00       1/1           init_desktops [129]
[150]    0.0    0.00    0.00       1         set_number_of_desktops [150]
                0.00    0.00       1/5           set_property [111]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_toggle_shade [123]
[151]    0.0    0.00    0.00       1         set_shaded [151]
-----------------------------------------------
                0.00    0.00       1/1           init_desktops [129]
[152]    0.0    0.00    0.00       1         set_virtual_roots [152]
                0.00    0.00       1/5           set_property [111]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[153]    0.0    0.00    0.00       1         setup_clients [153]
                0.00    0.00      11/11          check_redirect [81]
                0.00    0.00       3/8           jbwm_new_client [96]
                0.00    0.00       1/1           get_windows [128]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[154]    0.0    0.00    0.00       1         setup_event_listeners [154]
-----------------------------------------------
                0.00    0.00       1/1           jbwm_init_screens [135]
[155]    0.0    0.00    0.00       1         setup_gc [155]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2017 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [7] absmin (snap.c)       [131] jbwm_ewmh_init_screen  [13] jbwm_snap_dim (snap.c)
  [82] add_buttons (title_bar.c) [45] jbwm_ewmh_remove_state [123] jbwm_toggle_shade
 [127] allocate_colors (jbwm.c) [95] jbwm_ewmh_set_allowed_actions [124] jbwm_toggle_sticky
 [116] can_resize (key_event.c) [73] jbwm_ewmh_update_client_list [27] jbwm_update_title_bar
 [117] can_shade (title_bar.c) [113] jbwm_exec            [62] jbwm_warp
 [118] center (geometry.c)    [11] jbwm_find_client       [67] key_move (key_event.c)
 [106] check_dimensions (geometry.c) [41] jbwm_get_current_client [32] move_buttons (title_bar.c)
  [81] check_redirect (jbwm.c) [132] jbwm_get_font        [14] mv (title_bar.c)
  [78] check_visibility (vdesk.c) [30] jbwm_get_font_ascent [87] new_title_bar (title_bar.c)
  [63] commit_key_move (key_event.c) [133] jbwm_get_font_height [68] point (key_event.c)
  [79] cond_set_vdesk (key_event.c) [86] jbwm_get_grab_mask [88] query_pointer (drag.c)
  [83] configure_title_bar (title_bar.c) [10] jbwm_get_head_client [74] query_tree (ewmh.c)
  [89] do_grabs (new.c)       [54] jbwm_get_mod_mask     [141] remove_title_bar (title_bar.c)
  [36] do_move (move_resize.c) [104] jbwm_get_pixel      [101] reparent (new.c)
   [1] drag_event_loop (drag.c) [18] jbwm_get_property   [102] reparent_window (new.c)
   [8] draw_outline (drag.c)  [31] jbwm_get_title (title_bar.c) [33] resize_title_bar (title_bar.c)
  [28] draw_text (title_bar.c) [21] jbwm_get_wm_state      [9] sborder (snap.c)
  [29] draw_title (title_bar.c) [77] jbwm_grab_button     [15] sborderdir (snap.c)
  [90] get_JBWMClient (new.c) [134] jbwm_grab_root_keys   [48] set_active_window (select.c)
  [64] get_antecedent (key_event.c) [42] jbwm_handle_ConfigureNotify (events.c) [49] set_border (select.c)
  [20] get_atom (wm_state.c) [105] jbwm_handle_ConfigureRequest (events.c) [142] set_current_desktop (ewmh.c)
  [58] get_bg (select.c)      [39] jbwm_handle_EnterNotify (events.c) [143] set_desktop_geometry (ewmh.c)
 [112] get_center (geometry.c) [53] jbwm_handle_Expose (events.c) [144] set_desktop_viewport (ewmh.c)
  [69] get_client_list_r (ewmh.c) [110] jbwm_handle_MapRequest (events.c) [145] set_ewmh_client_list (ewmh.c)
  [84] get_font_cursor (drag.c) [19] jbwm_handle_PropertyNotify (events.c) [52] set_ewmh_property (ewmh.c)
  [70] get_mixed_client_list (ewmh.c) [3] jbwm_handle_button_event [146] set_ewmh_supported (ewmh.c)
  [65] get_move_flags (key_event.c) [55] jbwm_handle_key_event [50] set_focused (select.c)
  [34] get_mwm_hints_atom (mwm.c) [35] jbwm_handle_mwm_hints [147] set_fullscreen (max.c)
  [71] get_ordered_client_list (ewmh.c) [56] jbwm_hide_client [125] set_name (ewmh.c)
  [91] get_parent (new.c)    [135] jbwm_init_screens     [148] set_not_fullscreen (max.c)
 [107] get_screen (events.c)  [38] jbwm_move_resize      [149] set_not_shaded (title_bar.c)
  [92] get_vdesk (new.c)      [96] jbwm_new_client       [150] set_number_of_desktops (ewmh.c)
  [60] get_win (title_bar.c)  [97] jbwm_new_shaped_client [25] set_position (drag.c)
  [93] get_window_attributes (geometry.c) [136] jbwm_open_display [111] set_property (ewmh.c)
  [72] get_window_list (ewmh.c) [137] jbwm_open_font      [57] set_root_property (ewmh.c)
 [128] get_windows (jbwm.c)  [138] jbwm_parse_command_line [151] set_shaded (title_bar.c)
  [85] grab_pointer (drag.c)  [98] jbwm_prepend_client    [44] set_showing (client.c)
 [119] grab_r (keys.c)       [122] jbwm_relink_client_list [17] set_size (drag.c)
  [61] handle_client_key_event (key_event.c) [75] jbwm_restore_client [59] set_state_not_focused (select.c)
  [66] handle_key_move (key_event.c) [46] jbwm_select_client [126] set_supporting (ewmh.c)
   [6] handle_title_bar_button (button_event.c) [99] jbwm_set_client_geometry [115] set_vert (max.c)
 [108] handle_wm_normal_hints (geometry.c) [47] jbwm_set_current_client [152] set_virtual_roots (ewmh.c)
 [120] has_sufficient_size (key_event.c) [100] jbwm_set_frame_extents [153] setup_clients (jbwm.c)
 [129] init_desktops (ewmh.c) [139] jbwm_set_fullscreen  [154] setup_event_listeners (jbwm.c)
 [109] init_geometry_for_screen (geometry.c) [140] jbwm_set_not_fullscreen [155] setup_gc (jbwm.c)
 [130] init_supporting (ewmh.c) [22] jbwm_set_property    [12] snap_cond (snap.c)
  [94] is_shaped (shape.c)    [76] jbwm_set_shape         [16] snap_dir (snap.c)
 [121] jbwm_client_free       [80] jbwm_set_vdesk         [26] snap_search (snap.c)
  [37] jbwm_configure_client (move_resize.c) [114] jbwm_set_vert [51] unselect_current (select.c)
   [2] jbwm_drag              [43] jbwm_set_wm_state     [103] wm_desktop (new.c)
   [4] jbwm_events_loop       [23] jbwm_snap_border
  [40] jbwm_ewmh_add_state    [24] jbwm_snap_client
